epoch,lr-AdamW/non-decayable,lr-AdamW/normal,n_learnable_parameters,n_parameters,scale/many-body/C,step,test/test/energy_mae,test/test/energy_rmse,test/test/forces_mae,test/test/forces_rmse,test/test/forces_rmse_batchwise,test/test/per_atom_energy_mae,test/test/per_atom_energy_rmse,test/train/energy_mae,test/train/energy_rmse,test/train/forces_mae,test/train/forces_rmse,test/train/forces_rmse_batchwise,test/train/per_atom_energy_mae,test/train/per_atom_energy_rmse,test/valid/energy_mae,test/valid/energy_rmse,test/valid/forces_mae,test/valid/forces_rmse,test/valid/forces_rmse_batchwise,test/valid/per_atom_energy_mae,test/valid/per_atom_energy_rmse,timer/its_per_s/train,timer/its_per_s/valid,timer/step_duration_ms/train,timer/step_duration_ms/valid,train/loss/forces_rmse_batchwise_weighted,train/loss/per_atom_energy_rmse_batchwise_weighted,train/loss/total,train/metrics/forces_rmse_batchwise,train/metrics/per_atom_energy_rmse_batchwise,valid/loss/forces_rmse_batchwise_weighted,valid/loss/per_atom_energy_rmse_batchwise_weighted,valid/loss/total,valid/metrics/energy_mae,valid/metrics/energy_rmse,valid/metrics/forces_mae,valid/metrics/forces_rmse,valid/metrics/forces_rmse_batchwise,valid/metrics/per_atom_energy_mae,valid/metrics/per_atom_energy_rmse,valid/metrics/per_atom_energy_rmse_batchwise
,0.01,0.01,,,,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.46368408203125,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,279,,,,,,,,,,,,,,,,,,,,,,,74.5879135131836,,13.5,,,,,,0.47937238216400146,0.06736470013856888,0.5467371344566345,10.94618034362793,13.848959922790527,0.3641785681247711,0.48034071922302246,0.47937238216400146,0.05473129823803902,0.06924524903297424,0.06736470013856888
,0.01,0.01,,,,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4645326137542725,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,293,,,,,,,,,,,,,,,,,,,,,,,76.19047546386719,,13.25,,,,,,0.4816057085990906,0.1132572665810585,0.5948629975318909,19.49609375,22.919330596923828,0.36697861552238464,0.4825511574745178,0.4816057085990906,0.09748105704784393,0.11459673941135406,0.1132572665810585
,0.01,0.01,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,299,,,,,,,,,,,,,,,,,,,,,,43.4782600402832,,23.0,,0.4511885344982147,0.13308686017990112,0.5842753648757935,0.4511885344982147,0.13308686017990112,,,,,,,,,,,
,,,,,2.4639835357666016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,307,,,,,,,,,,,,,,,,,,,,,,,76.89393615722656,,13.25,,,,,,0.4804162085056305,0.10954494029283524,0.5899611711502075,19.837926864624023,22.08670997619629,0.36619946360588074,0.48141220211982727,0.4804162085056305,0.09918975830078125,0.11043401807546616,0.10954494029283524
,0.01,0.01,,,,308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.46547269821167,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,321,,,,,,,,,,,,,,,,,,,,,,,75.0,,13.5,,,,,,0.473947674036026,0.11855825036764145,0.592505931854248,19.927988052368164,24.003650665283203,0.3602863550186157,0.47492730617523193,0.473947674036026,0.09963932633399963,0.12001775205135345,0.11855825036764145
,0.01,0.01,,,,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.466421127319336,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,335,,,,,,,,,,,,,,,,,,,,,,,78.08441162109375,,13.0,,,,,,0.4792536199092865,0.23334692418575287,0.7126004695892334,45.50390625,46.737754821777344,0.36340460181236267,0.4802924394607544,0.4792536199092865,0.2275187224149704,0.23368795216083527,0.23334692418575287
,0.01,0.01,,,,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,349,,,,,,,,,,,,,,,,,,,,,,45.45454406738281,,22.0,,0.46611082553863525,0.2229086309671402,0.6890194416046143,0.46611082553863525,0.2229086309671402,,,,,,,,,,,
,,,,,2.466559886932373,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,349,,,,,,,,,,,,,,,,,,,,,,,74.5879135131836,,13.5,,,,,,0.4661402404308319,0.18755654990673065,0.6536967754364014,36.08857727050781,37.61360549926758,0.3537103533744812,0.46717703342437744,0.4661402404308319,0.18044224381446838,0.18806740641593933,0.18755654990673065
,0.01,0.01,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2.4656147956848145,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
